category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0060211	1	0.870064263652585	0	17	regulation of nuclear-transcribed mRNA poly(A) tail shortening	BP
GO:0060213	1	0.870064263652585	0	17	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	BP
GO:0060218	1	0.975753746032634	0	3	hematopoietic stem cell differentiation	BP
GO:0060232	1	0.842001407233195	0	21	delamination	BP
GO:0060236	1	0.944326348463974	0	7	regulation of mitotic spindle organization	BP
GO:0060250	1	0.877223076888439	0	16	germ-line stem-cell niche homeostasis	BP
GO:0060251	1	0.891715649343038	0	14	regulation of glial cell proliferation	BP
GO:0060252	1	0.944326348463974	0	7	positive regulation of glial cell proliferation	BP
GO:0060253	1	0.944326348463974	0	7	negative regulation of glial cell proliferation	BP
GO:0060259	1	0.877223076888439	0	16	regulation of feeding behavior	BP
GO:0060260	1	0.801574881679321	0	27	regulation of transcription initiation from RNA polymerase II promoter	BP
GO:0060261	1	0.870064263652585	0	17	positive regulation of transcription initiation from RNA polymerase II promoter	BP
GO:0060269	1	0.906444611434089	0	12	centripetally migrating follicle cell migration	BP
GO:0060271	1	0.260631846987663	0	163	cilium assembly	BP
GO:0060278	1	0.967801392764234	0	4	regulation of ovulation	BP
GO:0060281	1	0.708703756957198	0	42	regulation of oocyte development	BP
GO:0060282	1	0.959913047229732	0	5	positive regulation of oocyte development	BP
GO:0060285	1	0.63686777118598	0	55	cilium-dependent cell motility	BP
GO:0060288	1	0.936626989732104	0	8	formation of a compartment boundary	BP
GO:0060289	1	0.936626989732104	0	8	compartment boundary maintenance	BP
GO:0060294	1	0.685787646153802	0	46	cilium movement involved in cell motility	BP
GO:0060297	1	0.959913047229732	0	5	regulation of sarcomere organization	BP
GO:0060298	1	0.967801392764234	0	4	positive regulation of sarcomere organization	BP
GO:0060305	1	0.952088200706563	0	6	regulation of cell diameter	BP
GO:0060323	1	0.928989627671297	0	9	head morphogenesis	BP
GO:0060326	1	0.891715649343038	0	14	cell chemotaxis	BP
GO:0060341	1	0.170324694626049	0	214	regulation of cellular localization	BP
GO:0060359	1	0.73237573998567	0	38	response to ammonium ion	BP
GO:0060361	1	0.913898925672856	0	11	flight	BP
GO:0060389	1	0.928989627671297	0	9	pathway-restricted SMAD protein phosphorylation	BP
GO:0060393	1	0.928989627671297	0	9	regulation of pathway-restricted SMAD protein phosphorylation	BP
GO:0060395	1	0.928989627671297	0	9	SMAD protein signal transduction	BP
GO:0060401	1	0.848932173009371	0	20	cytosolic calcium ion transport	BP
GO:0060402	1	0.884440049960331	0	15	calcium ion transport into cytosol	BP
GO:0060415	1	0.944326348463974	0	7	muscle tissue morphogenesis	BP
GO:0060446	1	0.518339259124033	0	80	branching involved in open tracheal system development	BP
GO:0060485	1	0.828307076360441	0	23	mesenchyme development	BP
GO:0060491	1	0.611196201408915	0	60	regulation of cell projection assembly	BP
GO:0060538	1	0.446763753043023	0	98	skeletal muscle organ development	BP
GO:0060563	1	0.899050345204383	0	13	neuroepithelial cell differentiation	BP
GO:0060571	1	0.891715649343038	0	14	morphogenesis of an epithelial fold	BP
GO:0060572	1	0.967801392764234	0	4	morphogenesis of an epithelial bud	BP
GO:0060573	1	0.855919269083522	0	19	cell fate specification involved in pattern specification	BP
GO:0060581	1	0.572231441934687	0	68	cell fate commitment involved in pattern specification	BP
GO:0060582	1	0.73237573998567	0	38	cell fate determination involved in pattern specification	BP
GO:0060586	1	0.952088200706563	0	6	multicellular organismal iron ion homeostasis	BP
GO:0060612	1	0.936626989732104	0	8	adipose tissue development	BP
GO:0060627	1	0.174651570600825	0	211	regulation of vesicle-mediated transport	BP
GO:0060628	1	0.936626989732104	0	8	regulation of ER to Golgi vesicle-mediated transport	BP
GO:0060631	1	0.975753746032634	0	3	regulation of meiosis I	BP
GO:0060632	1	0.975753746032634	0	3	regulation of microtubule-based movement	BP
GO:0060786	1	0.967801392764234	0	4	regulation of cell differentiation involved in tissue homeostasis	BP
GO:0060788	1	0.952088200706563	0	6	ectodermal placode formation	BP
GO:0060795	1	0.801574881679321	0	27	cell fate commitment involved in formation of primary germ layer	BP
GO:0060797	1	0.975753746032634	0	3	transforming growth factor beta receptor signaling pathway involved in primary germ layer cell fate commitment	BP
GO:0060799	1	0.975753746032634	0	3	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	BP
GO:0060810	1	0.457975544450006	0	95	intracellular mRNA localization involved in pattern specification process	BP
GO:0060811	1	0.469465098114917	0	92	intracellular mRNA localization involved in anterior/posterior axis specification	BP
GO:0060814	1	0.967801392764234	0	4	posterior mRNA localization involved in anterior/posterior axis specification	BP
GO:0060828	1	0.366304961099441	0	122	regulation of canonical Wnt signaling pathway	BP
GO:0060856	1	0.821542624940593	0	24	establishment of blood-brain barrier	BP
GO:0060857	1	0.842001407233195	0	21	establishment of glial blood-brain barrier	BP
GO:0060911	1	0.801574881679321	0	27	cardiac cell fate commitment	BP
GO:0060912	1	0.891715649343038	0	14	cardiac cell fate specification	BP
GO:0060913	1	0.952088200706563	0	6	cardiac cell fate determination	BP
GO:0060914	1	0.877223076888439	0	16	heart formation	BP
GO:0060964	1	0.884440049960331	0	15	regulation of gene silencing by miRNA	BP
GO:0060966	1	0.750640541019326	0	35	regulation of gene silencing by RNA	BP
GO:0060967	1	0.899050345204383	0	13	negative regulation of gene silencing by RNA	BP
GO:0060968	1	0.421646131533442	0	105	regulation of gene silencing	BP
GO:0060969	1	0.788530092883194	0	29	negative regulation of gene silencing	BP
GO:0060986	1	0.975753746032634	0	3	endocrine hormone secretion	BP
GO:0060996	1	0.952088200706563	0	6	dendritic spine development	BP
GO:0060997	1	0.952088200706563	0	6	dendritic spine morphogenesis	BP
GO:0061013	1	0.801574881679321	0	27	regulation of mRNA catabolic process	BP
GO:0061014	1	0.862963147442403	0	18	positive regulation of mRNA catabolic process	BP
GO:0061024	1	0.0680918822788583	0	323	membrane organization	BP
GO:0061025	1	0.357312610661069	0	125	membrane fusion	BP
GO:0061031	1	0.975753746032634	0	3	endodermal digestive tract morphogenesis	BP
GO:0061058	1	0.952088200706563	0	6	regulation of peptidoglycan recognition protein signaling pathway	BP
GO:0061060	1	0.952088200706563	0	6	negative regulation of peptidoglycan recognition protein signaling pathway	BP
GO:0061077	1	0.697152725201729	0	44	chaperone-mediated protein folding	BP
GO:0061085	1	0.921413769341664	0	10	regulation of histone H3-K27 methylation	BP
GO:0061086	1	0.936626989732104	0	8	negative regulation of histone H3-K27 methylation	BP
GO:0061088	1	0.952088200706563	0	6	regulation of sequestering of zinc ion	BP
GO:0061097	1	0.855919269083522	0	19	regulation of protein tyrosine kinase activity	BP
GO:0061098	1	0.928989627671297	0	9	positive regulation of protein tyrosine kinase activity	BP
GO:0061099	1	0.921413769341664	0	10	negative regulation of protein tyrosine kinase activity	BP
GO:0061101	1	0.899050345204383	0	13	neuroendocrine cell differentiation	BP
GO:0061136	1	0.601216127987661	0	62	regulation of proteasomal protein catabolic process	BP
GO:0061138	1	0.514081415327963	0	81	morphogenesis of a branching epithelium	BP
GO:0061162	1	0.801574881679321	0	27	establishment of monopolar cell polarity	BP
GO:0061171	1	0.952088200706563	0	6	establishment of bipolar cell polarity	BP
GO:0061172	1	0.952088200706563	0	6	regulation of establishment of bipolar cell polarity	BP
GO:0061311	1	0.967801392764234	0	4	cell surface receptor signaling pathway involved in heart development	BP
GO:0061316	1	0.967801392764234	0	4	canonical Wnt signaling pathway involved in heart development	BP
GO:0061318	1	0.795026067286516	0	28	renal filtration cell differentiation	BP
GO:0061319	1	0.795026067286516	0	28	nephrocyte differentiation	BP
GO:0061320	1	0.842001407233195	0	21	pericardial nephrocyte differentiation	BP
GO:0061321	1	0.936626989732104	0	8	garland nephrocyte differentiation	BP
GO:0061323	1	0.967801392764234	0	4	cell proliferation involved in heart morphogenesis	BP
GO:0061328	1	0.936626989732104	0	8	posterior Malpighian tubule development	BP
GO:0061331	1	0.842001407233195	0	21	epithelial cell proliferation involved in Malpighian tubule morphogenesis	BP
GO:0061332	1	0.967801392764234	0	4	Malpighian tubule bud morphogenesis	BP
GO:0061334	1	0.967801392764234	0	4	cell rearrangement involved in Malpighian tubule morphogenesis	BP
GO:0061339	1	0.801574881679321	0	27	establishment or maintenance of monopolar cell polarity	BP
GO:0061343	1	0.862963147442403	0	18	cell adhesion involved in heart morphogenesis	BP
GO:0061351	1	0.318148457505425	0	139	neural precursor cell proliferation	BP
GO:0061352	1	0.967801392764234	0	4	cell chemotaxis involved in Malpighian tubule morphogenesis	BP
GO:0061353	1	0.967801392764234	0	4	BMP signaling pathway involved in Malpighian tubule cell chemotaxis	BP
GO:0061355	1	0.835126523320288	0	22	Wnt protein secretion	BP
GO:0061356	1	0.884440049960331	0	15	regulation of Wnt protein secretion	BP
GO:0061357	1	0.884440049960331	0	15	positive regulation of Wnt protein secretion	BP
GO:0061382	1	0.891715649343038	0	14	Malpighian tubule tip cell differentiation	BP
GO:0061387	1	0.738414707126347	0	37	regulation of extent of cell growth	BP
GO:0061448	1	0.906444611434089	0	12	connective tissue development	BP
GO:0061462	1	0.913898925672856	0	11	protein localization to lysosome	BP
GO:0061511	1	0.952088200706563	0	6	centriole elongation	BP
GO:0061512	1	0.906444611434089	0	12	protein localization to cilium	BP
GO:0061535	1	0.952088200706563	0	6	glutamate secretion, neurotransmission	BP
GO:0061541	1	0.952088200706563	0	6	rhabdomere morphogenesis	BP
GO:0061572	1	0.631649682114403	0	56	actin filament bundle organization	BP
GO:0061615	1	0.975753746032634	0	3	glycolytic process through fructose-6-phosphate	BP
GO:0061640	1	0.300187840884416	0	146	cytoskeleton-dependent cytokinesis	BP
GO:0061643	1	0.975753746032634	0	3	chemorepulsion of axon	BP
GO:0061646	1	0.975753746032634	0	3	positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization	BP
GO:0061647	1	0.906444611434089	0	12	histone H3-K9 modification	BP
GO:0061668	1	0.975753746032634	0	3	mitochondrial ribosome assembly	BP
GO:0061723	1	0.842001407233195	0	21	glycophagy	BP
GO:0061842	1	0.744502842401016	0	36	microtubule organizing center localization	BP
GO:0061844	1	0.611196201408915	0	60	antimicrobial humoral immune response mediated by antimicrobial peptide	BP
GO:0061864	1	0.944326348463974	0	7	basement membrane constituent secretion	BP
GO:0061865	1	0.967801392764234	0	4	polarized secretion of basement membrane proteins in epithelium	BP
GO:0061867	1	0.967801392764234	0	4	establishment of mitotic spindle asymmetry	BP
GO:0061883	1	0.928989627671297	0	9	clathrin-dependent endocytosis involved in vitellogenesis	BP
GO:0061912	1	0.835126523320288	0	22	selective autophagy	BP
GO:0061951	1	0.842001407233195	0	21	establishment of protein localization to plasma membrane	BP
GO:0061982	1	0.312911265875384	0	141	meiosis I cell cycle process	BP
GO:0061983	1	0.78208653747659	0	30	meiosis II cell cycle process	BP
GO:0061988	1	0.6801739132476	0	47	karyosome formation	BP
GO:0062012	1	0.621339837406827	0	58	regulation of small molecule metabolic process	BP
GO:0062013	1	0.808176960391804	0	26	positive regulation of small molecule metabolic process	BP
GO:0062033	1	0.877223076888439	0	16	positive regulation of mitotic sister chromatid segregation	BP
GO:0062125	1	0.928989627671297	0	9	regulation of mitochondrial gene expression	BP
GO:0062149	1	0.921413769341664	0	10	detection of stimulus involved in sensory perception of pain	BP
GO:0062207	1	0.899050345204383	0	13	regulation of pattern recognition receptor signaling pathway	BP
GO:0062208	1	0.913898925672856	0	11	positive regulation of pattern recognition receptor signaling pathway	BP
GO:0065001	1	0.921413769341664	0	10	specification of axis polarity	BP
GO:0065002	1	0.756828201326543	0	34	intracellular protein transmembrane transport	BP
GO:0065003	1	0.00348211857251405	0	668	protein-containing complex assembly	BP
GO:0065004	1	0.531322842540278	0	77	protein-DNA complex assembly	BP
GO:0070059	1	0.906444611434089	0	12	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	BP
GO:0070070	1	0.944326348463974	0	7	proton-transporting V-type ATPase complex assembly	BP
GO:0070071	1	0.928989627671297	0	9	proton-transporting two-sector ATPase complex assembly	BP
GO:0070072	1	0.944326348463974	0	7	vacuolar proton-transporting V-type ATPase complex assembly	BP
GO:0070076	1	0.906444611434089	0	12	histone lysine demethylation	BP
GO:0070125	1	0.967801392764234	0	4	mitochondrial translational elongation	BP
GO:0070126	1	0.967801392764234	0	4	mitochondrial translational termination	BP
GO:0070127	1	0.952088200706563	0	6	tRNA aminoacylation for mitochondrial protein translation	BP
GO:0070129	1	0.928989627671297	0	9	regulation of mitochondrial translation	BP
GO:0070131	1	0.936626989732104	0	8	positive regulation of mitochondrial translation	BP
GO:0070142	1	0.952088200706563	0	6	synaptic vesicle budding	BP
GO:0070184	1	0.975753746032634	0	3	mitochondrial tyrosyl-tRNA aminoacylation	BP
GO:0070189	1	0.952088200706563	0	6	kynurenine metabolic process	BP
GO:0070192	1	0.553679460741894	0	72	chromosome organization involved in meiotic cell cycle	BP
GO:0070193	1	0.884440049960331	0	15	synaptonemal complex organization	BP
GO:0070194	1	0.975753746032634	0	3	synaptonemal complex disassembly	BP
GO:0070201	1	0.366304961099441	0	122	regulation of establishment of protein localization	BP
GO:0070265	1	0.921413769341664	0	10	necrotic cell death	BP
GO:0070278	1	0.899050345204383	0	13	extracellular matrix constituent secretion	BP
GO:0070286	1	0.685787646153802	0	46	axonemal dynein complex assembly	BP
GO:0070293	1	0.975753746032634	0	3	renal absorption	BP
GO:0070301	1	0.967801392764234	0	4	cellular response to hydrogen peroxide	BP
GO:0070302	1	0.489250125399636	0	87	regulation of stress-activated protein kinase signaling cascade	BP
GO:0070303	1	0.73237573998567	0	38	negative regulation of stress-activated protein kinase signaling cascade	BP
GO:0070304	1	0.73237573998567	0	38	positive regulation of stress-activated protein kinase signaling cascade	BP
GO:0070328	1	0.72044374479976	0	40	triglyceride homeostasis	BP
GO:0070371	1	0.884440049960331	0	15	ERK1 and ERK2 cascade	BP
GO:0070372	1	0.913898925672856	0	11	regulation of ERK1 and ERK2 cascade	BP
GO:0070373	1	0.975753746032634	0	3	negative regulation of ERK1 and ERK2 cascade	BP
GO:0070374	1	0.944326348463974	0	7	positive regulation of ERK1 and ERK2 cascade	BP
GO:0070475	1	0.913898925672856	0	11	rRNA base methylation	BP
GO:0070481	1	0.975753746032634	0	3	nuclear-transcribed mRNA catabolic process, non-stop decay	BP
GO:0070482	1	0.40792475698504	0	109	response to oxygen levels	BP
GO:0070507	1	0.567536691103514	0	69	regulation of microtubule cytoskeleton organization	BP
GO:0070509	1	0.928989627671297	0	9	calcium ion import	BP
GO:0070525	1	0.877223076888439	0	16	tRNA threonylcarbamoyladenosine metabolic process	BP
GO:0070534	1	0.975753746032634	0	3	protein K63-linked ubiquitination	BP
GO:0070536	1	0.959913047229732	0	5	protein K63-linked deubiquitination	BP
GO:0070544	1	0.967801392764234	0	4	histone H3-K36 demethylation	BP
GO:0070570	1	0.899050345204383	0	13	regulation of neuron projection regeneration	BP
GO:0070571	1	0.975753746032634	0	3	negative regulation of neuron projection regeneration	BP
GO:0070572	1	0.921413769341664	0	10	positive regulation of neuron projection regeneration	BP
GO:0070584	1	0.884440049960331	0	15	mitochondrion morphogenesis	BP
GO:0070585	1	0.702904810393162	0	43	protein localization to mitochondrion	BP
GO:0070588	1	0.497392703676811	0	85	calcium ion transmembrane transport	BP
GO:0070589	1	0.967801392764234	0	4	cellular component macromolecule biosynthetic process	BP
GO:0070593	1	0.877223076888439	0	16	dendrite self-avoidance	BP
GO:0070613	1	0.906444611434089	0	12	regulation of protein processing	BP
